id,t_start_mjd,t_end_mjd,date_start,date_end,duration_d,r_mean_au,zabs_min_au,d_earth_min_au
83,63758.5,63795.5,2033-06-10,2033-07-17,37.5,0.951830301624,0.000513524555561,1.56613346867
83,63955.5,63992,2033-12-24,2034-01-30,37,0.952445736313,0.00133803281017,0.720047280159
83,64152,64188.5,2034-07-09,2034-08-14,37,0.951773271204,0.000446942102048,1.75953556391
83,64348.5,64385.5,2035-01-21,2035-02-27,37.5,0.951882667259,0.000444152522739,0.263317222056
83,64545.5,64582,2035-08-06,2035-09-12,37,0.952497906464,0.00133524324185,1.8589996335
83,64742,64778.5,2036-02-19,2036-03-26,37,0.951825778254,0.000516314133978,0.101723389573
83,64938.5,64975.5,2036-09-02,2036-10-09,37.5,0.951935006659,0.000374780466263,1.85515318271
83,65135.5,65172,2037-03-18,2037-04-24,37,0.952550050397,0.00126587177096,0.496089354417
83,65332,65368.5,2037-10-01,2037-11-06,37,0.951878259068,0.000585686138463,1.75398113075
83,65528.5,65565.5,2038-04-15,2038-05-22,37.5,0.951987319826,0.000305408389829,0.892917060179
83,65725.5,65762,2038-10-29,2038-12-05,37,0.952602168114,0.00119650023253,1.54976274131
83,65922,65958.5,2039-05-14,2039-06-19,37,0.951930713647,0.000655058111841,1.24819384205
83,66118.5,66155.5,2039-11-26,2040-01-02,37.5,0.952039606761,0.000236036297135,1.19803851496
83,66315.5,66352,2040-06-10,2040-07-17,37,0.952654259615,0.00112712863025,1.53635478486
83,66512,66548.5,2040-12-24,2041-01-29,37,0.951983141993,0.00072443005042,0.78070969776
83,66708.5,66745.5,2041-07-08,2041-08-14,37.5,0.952091867467,0.000166664191876,1.73815205114
83,66905.5,66942,2042-01-21,2042-02-27,37,0.952706324903,0.00105775696785,0.324229738437
83,67102,67138.5,2042-08-06,2042-09-11,37,0.952035544107,0.000793801950513,1.85067146467
83,67298.5,67335.5,2043-02-18,2043-03-27,37.5,0.952144101943,9.72920777424e-05,0.0539450927483
83,67495.5,67532,2043-09-03,2043-10-10,37,0.952758363979,0.000988385249043,1.86400527791
83,67692,67728.5,2044-03-18,2044-04-23,37,0.95208791999,0.00086317380846,0.44168774068
83,67888.5,67925.5,2044-09-30,2044-11-06,37.5,0.952196310192,2.79199584356e-05,1.77285965623
84,62655,62745.5,2030-06-03,2030-09-01,91,1.07851903905,0.000148585879521,1.97055758889
84,63679,63769,2033-03-23,2033-06-21,90.5,1.07816838812,0.000404255005991,1.25933954394
84,64702.5,64793,2036-01-10,2036-04-10,91,1.07870337787,0.000536778239709,0.0800048896491
84,65726,65816.5,2038-10-30,2039-01-28,91,1.07863357289,0.00028110965216,1.14872671754
84,66749.5,66840,2041-08-18,2041-11-17,91,1.07856500423,2.54402113696e-05,1.93555499962
84,67773,67863.5,2044-06-07,2044-09-05,91,1.07849767218,0.000230229306631,1.95759078504
85,63178,63191.5,2031-11-08,2031-11-21,14,1.00163029311,0.00217758908104,1.63015234875
85,64093,64107,2034-05-11,2034-05-25,14.5,1.00124631248,0.00187668767798,1.2009721256
85,65008.5,65022.5,2036-11-11,2036-11-25,14.5,1.00128937036,0.0015757860192,1.6080379229
85,65924,65938,2039-05-16,2039-05-30,14.5,1.00133248845,0.00127488414574,1.23009310869
85,66839.5,66853.5,2041-11-16,2041-11-30,14.5,1.00137566674,0.0009739820986,1.58517931598
85,67755,67769,2044-05-20,2044-06-03,14.5,1.00141890522,0.000673079918799,1.25879448548
86,62549,62561,2030-02-17,2030-03-01,12.5,0.975945250274,0.000419484755429,1.63320653497
86,62682,62700,2030-06-30,2030-07-18,18.5,1.45612769162,1.24145043295e-05,2.38363378733
86,63511,63523,2032-10-06,2032-10-18,12.5,0.975445615937,0.000422670287383,1.52828835327
86,63643.5,63662,2033-02-15,2033-03-06,19,1.45426023263,0.000576330399524,1.12911944468
86,64473,64485,2035-05-26,2035-06-07,12.5,0.974946161243,0.00126482494558,0.431376470775
86,64605.5,64624,2035-10-05,2035-10-24,19,1.45476147598,0.00114024613766,1.5075987611
86,65435,65447,2038-01-12,2038-01-24,12.5,0.974446886925,0.00210697845145,1.86629417966
86,65567.5,65586,2038-05-24,2038-06-12,19,1.4552626418,0.00170416156535,2.29045433837
86,66396.5,66409,2040-08-30,2040-09-12,13,0.976319949239,0.00294913003496,1.05997486974
86,66529.5,66548,2041-01-10,2041-01-29,19,1.45576373003,0.00226807652953,0.479509014957
86,67358.5,67371,2043-04-19,2043-05-02,13,0.975820328354,0.00379127892365,1.01352691066
86,67491.5,67510,2043-08-30,2043-09-18,19,1.45626474062,0.00245043029729,2.07940845477
87,62726,62786,2030-08-13,2030-10-12,60.5,1.2123044333,0.0147082942865,1.59583747911
87,62849,62909,2030-12-14,2031-02-12,60.5,1.21541349331,0.000153142888789,1.63993603562
87,63934,63994,2033-12-03,2034-02-01,60.5,1.21648333577,0.0151160398174,0.177121198707
87,64057,64117.5,2034-04-05,2034-06-04,61,1.21441434111,5.22869552836e-05,1.52324324004
87,65142.5,65202.5,2037-03-25,2037-05-24,60.5,1.21405930827,0.0148795754056,1.37506782373
87,65265.5,65325.5,2037-07-26,2037-09-24,60.5,1.21365918843,6.69005339064e-05,0.197814486179
87,66350.5,66411,2040-07-15,2040-09-14,61,1.21481429832,0.0146428247661,1.77188638829
87,66474,66534,2040-11-16,2041-01-15,60.5,1.21608344949,0.000138529346133,1.3770176715
87,67559,67619,2043-11-06,2044-01-05,60.5,1.21581344431,0.0150507066609,0.703176117086
87,67682,67742.5,2044-03-08,2044-05-07,61,1.21508430791,1.93419622437e-05,1.72153598796
88,63457,63488.5,2032-08-13,2032-09-13,32,1.00325436104,0.000694904013133,0.625493491969
88,64989,65020,2036-10-23,2036-11-23,31.5,1.00238050549,0.000165619410587,1.53565871612
88,66520.5,66552,2041-01-01,2041-02-02,32,1.00195028576,0.000363665539154,1.93339882953
89,62619.5,62677.5,2030-04-28,2030-06-25,58.5,1.37847613987,0.000170610156739,2.0962501459
89,62969,63008.5,2031-04-13,2031-05-22,40,0.941108396571,0.00119357307368,0.432262220606
89,63129,63187,2031-09-20,2031-11-17,58.5,1.37825064878,1.44495423779e-05,0.257405450372
89,63478.5,63518,2032-09-03,2032-10-13,40,0.941327268337,0.000920444146618,1.84341488192
89,63638.5,63696.5,2033-02-10,2033-04-09,58.5,1.37802507612,0.000199509236895,2.1333369762
89,63988,64027.5,2034-01-26,2034-03-06,40,0.941546326938,0.000647314276671,0.777866742729
89,64148,64206,2034-07-05,2034-09-01,58.5,1.37779942192,0.000384568867964,1.13759773129
89,64498,64537,2035-06-20,2035-07-29,39.5,0.940629447134,0.000374183744091,1.3017930152
89,64657.5,64715.5,2035-11-26,2036-01-23,58.5,1.37757368623,0.000569628376672,1.23874813624
89,65007.5,65047,2036-11-10,2036-12-20,40,0.939932856457,0.000101052828741,1.68960746267
89,65167,65225,2037-04-19,2037-06-16,58.5,1.37734786906,0.000754687704047,2.16749668026
89,65517,65556.5,2038-04-04,2038-05-13,40,0.94015071615,0.000172078189932,0.265574792757
89,65676.5,65734.5,2038-09-10,2038-11-07,58.5,1.37712197047,0.000797157187577,0.330861998669
89,66026.5,66066,2039-08-26,2039-10-05,40,0.940368764509,0.000445209032881,1.8049903909
89,66186,66244.5,2040-02-02,2040-03-31,59,1.37788444779,0.000612097909053,2.04466368723
89,66536,66575.5,2041-01-17,2041-02-25,40,0.940587001195,0.000718339421471,0.967574890281
89,66696,66754,2041-06-26,2041-08-23,58.5,1.37878845721,0.000427038436304,1.34666761196
89,67045.5,67085,2042-06-10,2042-07-20,40,0.940805425866,0.000991469077471,1.1539429308
89,67205.5,67263.5,2042-11-17,2043-01-14,58.5,1.37856307921,0.000241978827984,1.03606660443
89,67555,67594.5,2043-11-02,2043-12-11,40,0.941024038183,0.00126459772304,1.76425522733
89,67715,67773,2044-04-10,2044-06-07,58.5,1.37833761959,5.69191428042e-05,2.21605854632
90,63534,63561.5,2032-10-29,2032-11-25,28,0.996579781689,0.00101175088545,1.62146460361
90,64686,64713.5,2035-12-25,2036-01-21,28,0.996813443889,0.00140373671541,1.91857526925
90,65838,65865.5,2039-02-19,2039-03-18,28,0.997047526048,0.00179572128507,1.78937875536
90,66990,67017.5,2042-04-16,2042-05-13,28,0.997282027683,0.0014066045195,1.26926228302
91,62722,62921.5,2030-08-09,2031-02-24,200,1.22090116293,5.59706186307e-05,1.75718450773
91,64332.5,64532,2035-01-05,2035-07-24,200,1.22090004463,4.77089580734e-05,1.25684328567
91,65943,66142.5,2039-06-04,2039-12-20,200,1.22089966987,2.40947479087e-05,0.884648901944
91,67553.5,67753,2043-10-31,2044-05-18,200,1.22090003865,4.80505773233e-07,1.90975244434
92,62764.5,62860,2030-09-20,2030-12-25,96,1.01392878985,2.18571199611e-05,1.66136267743
92,64474.5,64570,2035-05-27,2035-08-31,96,1.01402675013,6.24363963847e-05,1.60334922712
92,66184.5,66280,2040-01-31,2040-05-06,96,1.01412491805,0.000146729884726,0.104467559488
92,67894.5,67980.75,2044-10-06,2044-12-31,86.75,1.01648067458,0.000231023307277,1.5718691415
93,63022.5,63047.5,2031-06-05,2031-06-30,25.5,0.981532330536,0.000523598768627,0.380660101735
93,63996,64021,2034-02-03,2034-02-28,25.5,0.981434827896,0.000668071046645,1.45833852729
93,64969.5,64994.5,2036-10-03,2036-10-28,25.5,0.98133736562,0.000812543254708,1.76947716589
93,65943,65968,2039-06-04,2039-06-29,25.5,0.981239943732,0.000957015377662,0.299722982072
93,66916.5,66941.5,2042-02-01,2042-02-26,25.5,0.981142562251,0.00110148740034,1.51623836927
93,67890,67915,2044-10-02,2044-10-27,25.5,0.9810452212,0.00124595930758,1.73314126003
94,62956,62977.5,2031-03-31,2031-04-21,22,1.04328282404,0.00141879689241,1.24599957885
94,64618,64640,2035-10-18,2035-11-09,22.5,1.04344072168,0.000766530915641,1.72663158521
94,66280.5,66302,2040-05-06,2040-05-28,22,1.04328634791,0.00156158370079,0.758080932752
94,67942.5,67964.5,2044-11-23,2044-12-15,22.5,1.04344426407,0.000623743706725,1.95350642765
95,62536.5,62588,2030-02-04,2030-03-28,52,1.23510113714,0.000226902130123,0.717289090376
95,63304.5,63356,2032-03-13,2032-05-04,52,1.23039781554,0.000308826092911,0.131463908998
95,64073,64124.5,2034-04-21,2034-06-11,52,1.23338749455,3.15280562066e-05,0.439055478894
95,64841,64892.5,2036-05-28,2036-07-18,52,1.22867911083,0.000371881861604,0.93800160029
95,65609.5,65661,2038-07-05,2038-08-26,52,1.23167200979,0.000163846132388,1.36212141905
95,66378,66429.5,2040-08-12,2040-10-02,52,1.23465930447,0.00017650833224,1.6623722053
95,67146,67197.5,2042-09-19,2042-11-09,52,1.22995467835,0.00035921971718,1.79758813598
95,67914.5,67966,2044-10-26,2044-12-17,52,1.23294518715,1.88658395504e-05,1.76912609747
96,63279.5,63333,2032-02-17,2032-04-11,54,1.08794873736,0.000382592747725,1.93053440935
96,64492.5,64546.5,2035-06-14,2035-08-07,54.5,1.08858766659,0.000101678878089,0.519080807185
96,65706,65760,2038-10-10,2038-12-03,54.5,1.08820594637,0.000585950108692,1.31114114168
96,66919.5,66973,2042-02-04,2042-03-30,54,1.08830186079,0.000830034913301,2.0007192578
97,63146.5,63222,2031-10-07,2031-12-22,76,0.980548094336,0.000630945884639,1.65018852964
97,63303.5,63320.5,2032-03-12,2032-03-29,17.5,1.51613331666,0.0812243745607,2.34406015095
97,64403.5,64479,2035-03-17,2035-06-01,76,0.98026290663,0.000500310689886,0.342169759234
97,64560.5,64577.5,2035-08-21,2035-09-07,17.5,1.51656156455,0.081172745925,0.440862333457
97,65660.5,65736,2038-08-25,2038-11-09,76,0.979978018257,0.000369675152579,1.79243877825
97,65817,65834.5,2039-01-29,2039-02-15,18,1.51461240092,0.0811211052,2.39026769142
97,66917.5,66993,2042-02-02,2042-04-19,76,0.979693429561,0.000239039361893,0.0984137346427
97,67074,67091.5,2042-07-09,2042-07-26,18,1.51504074504,0.0810694524029,0.907600275177
98,62674,62759.5,2030-06-22,2030-09-15,86,1.22339157923,0.000309368928189,1.81088002005
98,62826,62878.5,2030-11-21,2031-01-12,53,1.06854051645,0.00568762536727,1.37102699985
98,63306.5,63392.5,2032-03-15,2032-06-09,86.5,1.22183856439,0.000226359550329,1.22174041499
98,63458.5,63511.5,2032-08-14,2032-10-06,53.5,1.07001662415,0.00548715161286,0.059321868865
98,63939.5,64025,2033-12-08,2034-03-04,86,1.22054312082,9.78347808985e-05,0.162742946493
98,64091,64144,2034-05-09,2034-07-01,53.5,1.06905473163,0.00528664832709,1.31058261417
98,64572,64657.5,2035-09-02,2035-11-26,86,1.22144245819,3.06901409412e-05,1.49948634469
98,64724,64776.5,2036-02-01,2036-03-24,53,1.07062716046,0.00612220441582,1.78141059634
98,65204.5,65290,2037-05-26,2037-08-20,86,1.22234153333,0.00015921501518,1.75378771571
98,65356.5,65409,2037-10-25,2037-12-17,53,1.06966490002,0.00592179801499,1.03228057553
98,65837,65922.5,2039-02-18,2039-05-14,86,1.22324034485,0.000287739642732,0.859760466399
98,65989,66041.5,2039-07-20,2039-09-10,53,1.06870249342,0.00572135998951,0.463599850548
98,66469.5,66555.5,2040-11-11,2041-02-05,86.5,1.22168732069,0.000247988868761,0.653919521395
98,66621.5,66674.5,2041-04-12,2041-06-04,53.5,1.07017848629,0.00552089130046,1.57417771307
98,67102,67188,2042-08-06,2042-10-31,86.5,1.22258592456,0.000119464144709,1.70671253706
98,67254,67307,2043-01-05,2043-02-27,53.5,1.06921661787,0.00532039291631,1.67273755854
98,67735,67820.5,2044-04-30,2044-07-24,86,1.22129112762,9.06076550526e-06,1.58629970913
98,67887,67939.5,2044-09-29,2044-11-20,53,1.0707890841,0.00615592749854,0.604841444466
99,62502,62517.5,2030-01-01,2030-01-16,16,0.860264987738,0.0358922942345,1.32144016909
99,63279,63326,2032-02-17,2032-04-04,47.5,0.937697431797,0.000967449085126,0.135448684308
99,64087.5,64134.5,2034-05-05,2034-06-21,47.5,0.937684450672,0.000978669577079,0.876296231069
99,64896,64943,2036-07-22,2036-09-07,47.5,0.937671470369,0.000989890066647,1.66698877948
99,65704.5,65751.5,2038-10-08,2038-11-24,47.5,0.937658490891,0.0010011105538,1.78617541348
99,66513,66560,2040-12-25,2041-02-10,47.5,0.937645512237,0.00101233103851,1.06623838296
99,67321.5,67368.5,2043-03-13,2043-04-29,47.5,0.937632534407,0.00102355152076,0.166623692874
100,63761.5,63839,2033-06-13,2033-08-30,78,1.18200717721,5.12900747972e-05,0.834642747857
100,63878,63956,2033-10-08,2033-12-25,78.5,1.18269298929,0.000271654119914,1.35293361946
100,65269.5,65347,2037-07-30,2037-10-16,78,1.18239779921,5.17092105791e-06,0.106338971455
100,65386,65464,2037-11-24,2038-02-10,78.5,1.1823027357,0.000328199369412,0.800931015089
100,66777.5,66855.5,2041-09-15,2041-12-02,78.5,1.18035069777,4.09482335005e-05,0.496320944703
100,66894,66972,2042-01-10,2042-03-29,78.5,1.18191255379,0.000354702397238,0.210438794553
101,63306,63349,2032-03-15,2032-04-27,43.5,1.05740258636,0.000844267932605,0.932662168541
101,64681.5,64724.5,2035-12-20,2036-02-01,43.5,1.05740374438,0.000841243424799,1.91786343054
101,66057,66100,2039-09-26,2039-11-08,43.5,1.05740490246,0.000838218916898,1.82318574495
101,67432.5,67475.5,2043-07-02,2043-08-14,43.5,1.05740606061,0.000835194408909,0.720614939683
102,62690.5,62718.5,2030-07-08,2030-08-05,28.5,1.12132805024,0.00013256756691,1.94914206988
102,62851.5,62877,2030-12-16,2031-01-11,26,1.02557972272,0.00160132856862,1.62511448851
102,63125,63153,2031-09-16,2031-10-14,28.5,1.12129975976,7.54326983949e-05,2.0221459738
102,63286,63311.5,2032-02-24,2032-03-20,26,1.02560793671,0.00166382659225,1.96875492848
102,63559.5,63587.5,2032-11-23,2032-12-21,28.5,1.1212714686,1.82978288172e-05,1.40778460513
102,63720.5,63746,2033-05-03,2033-05-29,26,1.02563615158,0.00172632458531,1.63561933506
102,63994,64022,2034-02-01,2034-03-01,28.5,1.12124317676,3.88370410146e-05,0.319391338625
102,64155,64180.5,2034-07-12,2034-08-06,26,1.02566436733,0.00178882254664,0.768073390628
102,64428.5,64456.5,2035-04-11,2035-05-09,28.5,1.12121488425,9.59719103033e-05,0.841010025526
102,64589.5,64615,2035-09-19,2035-10-15,26,1.02569258395,0.00185132047511,0.372848877869
102,64863,64891,2036-06-19,2036-07-17,28.5,1.12118659107,0.000153106778241,1.78219624019
102,65024,65049.5,2036-11-27,2036-12-22,26,1.02572080146,0.00190120064039,1.383003614
102,65297.5,65325.5,2037-08-27,2037-09-24,28.5,1.12115829721,0.000210241644025,2.07541837387
102,65458.5,65484,2038-02-04,2038-03-02,26,1.02574901985,0.00183870274069,1.9323982246
102,65732,65760,2038-11-05,2038-12-03,28.5,1.12113000268,0.000267376506852,1.67339705121
102,65893,65918.5,2039-04-15,2039-05-10,26,1.02577723911,0.00177620480703,1.81224441348
102,66166.5,66194.5,2040-01-13,2040-02-10,28.5,1.12110170747,0.000324511365913,0.692892544813
102,66327.5,66353,2040-06-22,2040-07-18,26,1.02580545925,0.00171370684059,1.08914261332
102,66601,66629,2041-03-23,2041-04-20,28.5,1.12107341159,0.000381646220406,0.466947433838
102,66761.5,66787.5,2041-08-30,2041-09-25,26.5,1.0249871219,0.00165120884252,0.0145452843166
102,67035.5,67063.5,2042-05-31,2042-06-28,28.5,1.12104511504,0.000438781069519,1.54502480192
102,67196,67222,2042-11-08,2042-12-04,26.5,1.02501530708,0.00158871081396,1.09078497859
102,67469.5,67498,2043-08-08,2043-09-06,29,1.12186775665,0.000495915912461,2.05510672207
102,67630.5,67656.5,2044-01-16,2044-02-11,26.5,1.02504349316,0.00152621275609,1.82257901443
102,67904,67932.5,2044-10-16,2044-11-13,29,1.12183948564,0.000553050748421,1.87681901393
103,62523,62603,2030-01-22,2030-04-12,80.5,1.06392472814,0.0137813717727,1.39619140938
103,62691,62788,2030-07-09,2030-10-14,97.5,1.09860969734,0.000275815885662,1.77612356445
103,62850.5,62931,2030-12-15,2031-03-06,81,1.06261476771,0.0130514149636,1.67821710097
103,63018.5,63115.5,2031-06-01,2031-09-06,97.5,1.09832331654,0.000362090102347,1.56332527857
103,63178,63258.5,2031-11-08,2032-01-27,81,1.06293417031,0.0131451678934,1.78464761128
103,63346,63443,2032-04-24,2032-07-30,97.5,1.09803672638,0.000310245516658,1.18973134248
103,63505.5,63586,2032-09-30,2032-12-20,81,1.06325336773,0.0132388963343,1.6979121138
103,63674,63771,2033-03-18,2033-06-23,97.5,1.10026456168,0.000223970985566,0.67407343462
103,63833,63913.5,2033-08-24,2033-11-12,81,1.06357235981,0.0133326001531,1.42849093648
103,64001.5,64098.5,2034-02-08,2034-05-16,97.5,1.09997939585,0.000137696064883,0.0654535214478
103,64160.5,64241,2034-07-17,2034-10-06,81,1.06389114644,0.0134262792174,1.01305823463
103,64329,64426,2035-01-02,2035-04-09,97.5,1.09969402003,5.14209043033e-05,0.355325436055
103,64488,64568.5,2035-06-10,2035-08-29,81,1.06420972748,0.013519933395,0.439417940853
103,64656.5,64753.5,2035-11-25,2036-03-01,97.5,1.09940843432,3.48543459847e-05,0.961164741744
103,64815.5,64896,2036-05-02,2036-07-22,81,1.0645281028,0.0136135625546,0.0779489644401
103,64984,65081,2036-10-18,2037-01-23,97.5,1.09912263885,0.000121129535297,1.48340630777
103,65143,65223.5,2037-03-26,2037-06-14,81,1.06484627226,0.0137071665651,0.657954150753
103,65311.5,65408.5,2037-09-10,2037-12-16,97.5,1.0988366337,0.000207404512455,1.74101155285
103,65471,65551.5,2038-02-17,2038-05-08,81,1.06236135208,0.0129770563872,1.16682107983
103,65639,65736,2038-08-04,2038-11-09,97.5,1.098550419,0.000293679125786,1.81677242696
103,65798.5,65879,2039-01-10,2039-04-01,81,1.0626809173,0.0130708286405,1.53544966731
103,65966.5,66063.5,2039-06-27,2039-10-02,97.5,1.09826399484,0.000378656411623,1.70659451841
103,66126,66206.5,2039-12-04,2040-02-22,81,1.06300027743,0.0131645765108,1.74694581024
103,66294.5,66391,2040-05-20,2040-08-25,97,1.09951361186,0.000292382295545,1.42312186619
103,66453.5,66534,2040-10-26,2041-01-15,81,1.06331943234,0.0132582998646,1.77173711567
103,66622,66719,2041-04-13,2041-07-19,97.5,1.10020553494,0.000206107671523,0.987088568788
103,66781,66861.5,2041-09-19,2041-12-08,81,1.06363838189,0.0133519985688,1.60434252518
103,66949.5,67046.5,2042-03-06,2042-06-11,97.5,1.09992032562,0.000119832688864,0.419793065062
103,67108.5,67189,2042-08-12,2042-11-01,81,1.06395712596,0.0134456724911,1.26689087417
103,67277,67374,2043-01-28,2043-05-05,97.5,1.09963490634,3.35574973657e-05,0.201373924892
103,67436,67516.5,2043-07-06,2043-09-24,81,1.06427566442,0.0135393214995,0.79762662089
103,67604.5,67701.5,2043-12-21,2044-03-27,97.5,1.09934927719,5.27177526827e-05,0.587414161403
103,67763.5,67844,2044-05-28,2044-08-17,81,1.06459399712,0.0136329454626,0.258103980574
103,67932,67980.75,2044-11-13,2044-12-31,49.25,0.977652250458,0.000138992910494,1.26102911572
104,62625,62660.5,2030-05-04,2030-06-08,36,1.41354947456,0.00124411377217,2.31953608969
104,62796,62822.5,2030-10-22,2030-11-17,27,1.05790144318,0.000625085782409,1.90625159283
104,63264,63299.5,2032-02-02,2032-03-08,36,1.41396405172,0.00116630009931,1.47057643656
104,63435.5,63461.5,2032-07-22,2032-08-17,26.5,1.05892049581,0.00010236512925,1.0012303606
104,63903,63938.5,2033-11-02,2033-12-07,36,1.41437852825,0.000775528665019,0.363234598433
104,64074.5,64100.5,2034-04-22,2034-05-18,26.5,1.05850897519,0.000420355648301,0.502871229329
104,64542,64577.5,2035-08-03,2035-09-07,36,1.41479290402,0.0003847568358,1.77379399814
104,64713.5,64740,2036-01-21,2036-02-17,27,1.05961610672,0.000943075913815,1.71335802828
104,65181.5,65216.5,2037-05-03,2037-06-07,35.5,1.41375308611,6.01518919302e-06,2.31698875849
104,65352.5,65379,2037-10-21,2037-11-17,27,1.05920444672,0.00146579502936,1.88910756141
104,65820.5,65856,2039-02-01,2039-03-09,36,1.41265018429,0.000396787211158,1.40365493869
104,65991.5,66018,2039-07-22,2039-08-18,27,1.05879297947,0.00175851964786,0.942918811201
104,66459.5,66495,2040-11-01,2040-12-07,36,1.41306497922,0.000787559031646,0.40034402281
104,66630.5,66657,2041-04-21,2041-05-18,27,1.0583817057,0.0012358014434,0.566913533586
104,67098.5,67134,2042-08-02,2042-09-07,36,1.41347967379,0.00117833045255,1.82111102663
104,67269.5,67296,2043-01-20,2043-02-16,27,1.05797062612,0.000713081739708,1.74515487772
104,67737.5,67773,2044-05-02,2044-06-07,36,1.41389426787,0.00123208342153,2.30886303277
104,67909,67935,2044-10-21,2044-11-16,26.5,1.05898979115,0.000190361169974,1.86966876216
105,62653,62674,2030-06-01,2030-06-22,21.5,1.15855862514,0.00165855332922,1.61512824247
105,62914,62933,2031-02-17,2031-03-08,19.5,1.03280694581,0.000373576478778,1.99887488489
105,63087.5,63108.5,2031-08-09,2031-08-30,21.5,1.15854129939,0.001722616859,2.12189493929
105,63348.5,63367.5,2032-04-26,2032-05-15,19.5,1.03282421855,0.000301658138972,1.68498160854
105,63522,63543,2032-10-17,2032-11-07,21.5,1.15852397306,0.00178668037344,1.90883132466
105,63783,63802,2033-07-05,2033-07-24,19.5,1.03284149204,0.00022973979537,0.820893334563
105,63956.5,63977.5,2033-12-25,2034-01-15,21.5,1.15850664614,0.00185074387196,0.981266501398
105,64217.5,64236.5,2034-09-12,2034-10-01,19.5,1.03285876629,0.000157821448875,0.28725680498
105,64391,64412,2035-03-05,2035-03-26,21.5,1.15848931863,0.00191480735399,0.231501411092
105,64652,64671,2035-11-21,2035-12-10,19.5,1.03287604129,8.59031003826e-05,1.35413830102
105,64825.5,64846.5,2036-05-12,2036-06-02,21.5,1.15847199054,0.00197887081896,1.32727242603
105,65086.5,65105.5,2037-01-28,2037-02-16,19.5,1.03289331706,1.39847508196e-05,1.95472423736
105,65260,65281,2037-07-21,2037-08-11,21.5,1.15845466187,0.00204293426629,2.0308815335
105,65521,65540,2038-04-08,2038-04-27,19.5,1.03291059357,5.79335989252e-05,1.8560715619
105,65695,65715.5,2038-09-29,2038-10-19,21,1.15908111114,0.00210699769543,2.07212690849
105,65955.5,65974.5,2039-06-16,2039-07-05,19.5,1.03292787084,0.000129851947936,1.1422145193
105,66129.5,66150,2039-12-07,2039-12-28,21,1.15906380032,0.00217106110578,1.3326558536
105,66390,66409,2040-08-24,2040-09-12,19.5,1.03294514887,0.000201770295311,0.0764131542745
105,66564,66584.5,2041-02-14,2041-03-06,21,1.15904648891,0.00223512449678,0.233193507557
105,66824.5,66843.5,2041-11-01,2041-11-20,19.5,1.03296242765,0.000273688640157,1.04049670212
105,66998.5,67019,2042-04-24,2042-05-15,21,1.15902917691,0.00229918786786,0.996618621239
105,67259,67278,2043-01-10,2043-01-29,19.5,1.03297970719,0.000345606981548,1.83872777155
105,67433,67453.5,2043-07-03,2043-07-23,21,1.15901186432,0.00231669241983,1.87311742685
105,67693.5,67712.5,2044-03-19,2044-04-07,19.5,1.03299698748,0.000417525318589,1.96264010576
105,67867.5,67888,2044-09-09,2044-09-30,21,1.15899455114,0.00225262905351,2.13804576499
106,62515,62531,2030-01-14,2030-01-30,16.5,1.05020495914,0.000724171085514,1.65017451433
106,62740,62748,2030-08-27,2030-09-04,8.5,1.58876013202,0.0356922073145,2.47330994315
106,63101,63117,2031-08-23,2031-09-08,16.5,1.05045616489,0.00047149155551,0.617156379908
106,63326,63334,2032-04-04,2032-04-12,8.5,1.58848748915,0.0364704776938,0.593098443376
106,63687,63703,2033-03-31,2033-04-16,16.5,1.05070792544,0.00166715301344,2.03010842629
106,63912,63920,2033-11-11,2033-11-19,8.5,1.58821461649,0.0372487221849,2.41532567115
106,64273,64289.5,2034-11-07,2034-11-23,17,1.05036409775,0.00286281029014,0.636471435958
106,64498.5,64506,2035-06-20,2035-06-28,8,1.58863831258,0.0380269402224,1.68495239862
106,64859.5,64875.5,2036-06-15,2036-07-01,16.5,1.04994251357,0.00197616535584,1.5934311733
106,65084.5,65092.5,2037-01-26,2037-02-03,8.5,1.5890453741,0.034877241605,1.4014346922
106,65445.5,65461.5,2038-01-22,2038-02-07,16.5,1.05019313729,0.000780504694042,1.69693693763
106,65670.5,65678.5,2038-09-04,2038-09-12,8.5,1.58877297192,0.0356555384866,2.4984080968
106,66031.5,66047.5,2039-08-31,2039-09-16,16.5,1.05044431687,0.000415157928699,0.545005990679
106,66256.5,66264.5,2040-04-12,2040-04-20,8.5,1.58850033987,0.0364338100716,0.616648613635
106,66617.5,66633.5,2041-04-08,2041-04-24,16.5,1.05069605131,0.0016108195097,2.02612753299
106,66842.5,66850.5,2041-11-19,2041-11-27,8.5,1.58822747804,0.0372120557952,2.37775624731
106,67203.5,67220,2042-11-15,2042-12-02,17,1.05035226686,0.00280647705066,0.71016563136
106,67429,67436.5,2043-06-29,2043-07-06,8,1.58865115776,0.0379902750918,1.75253078913
106,67790,67806,2044-06-24,2044-07-10,16.5,1.04993071917,0.00203249879348,1.54548596006
107,62509,62599.5,2030-01-08,2030-04-08,91,0.952244023034,2.4869173023e-05,1.41640174163
107,63288,63378.5,2032-02-26,2032-05-26,91,0.951858030967,0.000519288841644,1.81574392799
107,64066.5,64157,2034-04-14,2034-07-14,91,0.95244784516,0.0002336873181,1.87409772975
107,64845.5,64936,2036-06-01,2036-08-31,91,0.952059267958,0.000260733524362,1.58274096825
107,65624,65715,2038-07-20,2038-10-19,91.5,0.952684472177,0.000492242806921,1.00672877554
