id,node,t_mjd,date,t_s,r_au,lon_deg,x_au,y_au,z_km,d_earth_au,v_rel_earth_kms,vz_kms,inc_deg,in_band
65,asc,63492.2058621,2032-09-17,85553786.487,0.940761703778,96.9752,-0.114245834774,0.933798946525,2.57045030594e-07,1.56069162952,38.0915667801,2.55177812386,5.05883,True
20,desc,63495.6235746,2032-09-20,85849076.842,1.04965132133,348.07244,1.02698901873,-0.216936515548,6.80796802044e-07,0.112692913569,11.6475411316,-3.201003408,5.31181,True
155,desc,63495.9666938,2032-09-20,85878722.3464,1.36727507377,106.22318,-0.381988744932,1.3128311872,1.64657831192e-06,1.97828258526,47.6327595559,-7.56772797825,19.00837,True
208,desc,63497.3028334,2032-09-22,85994164.8028,1.97874665257,252.98582,-0.578997831501,-1.89214159781,-1.6950070858e-07,2.40641875804,33.4642968501,-1.06116169552,3.41388,False
294,desc,63497.3822036,2032-09-22,86001022.3915,0.832012706109,7.91609,0.8240843127,0.114587035425,-4.54485416412e-07,0.262374179625,5.06877218028,-1.96197007237,3.7759,True
79,desc,63497.5518919,2032-09-22,86015683.4614,1.03094297251,84.506,0.0987040413957,1.02620705746,4.75440174341e-07,1.42459077264,43.3120992337,-5.06486646039,9.02376,True
230,asc,63497.8017443,2032-09-22,86037270.7082,1.14770292761,87.66314,0.0467971212242,1.14674846391,1.73225998878e-07,1.54789246641,53.0928304338,3.44067547343,8.26679,True
89,desc,63498.3204718,2032-09-23,86082088.7598,0.93669075282,188.869,-0.925491141955,-0.144415070478,-2.71201133728e-06,1.93107702448,62.1110555119,-8.87722380854,15.31841,True
52,asc,63501.4666254,2032-09-26,86353916.4346,0.984975461154,131.99742,-0.659044266239,0.732009094351,2.98023223877e-07,1.82070439354,51.1161070146,22.7874801947,42.36114,True
163,desc,63503.1056866,2032-09-28,86495531.3218,0.930264172066,345.54034,0.900796830567,-0.23228538454,-3.42354178429e-06,0.273150965164,27.7087866203,-12.7283765482,26.60392,True
37,asc,63504.6832318,2032-09-29,86631831.2315,0.968429042528,272.66887,0.0450936645302,-0.967378608318,2.22772359848e-06,1.39539840817,35.614310751,10.5805039619,24.92726,True
83,desc,63505.703364,2032-09-30,86719970.6479,0.314292058936,335.74474,0.286547718105,-0.129111980694,-5.02169132233e-06,0.740737958543,44.1458816064,-29.0632826163,26.45905,False
244,asc,63507.8582036,2032-10-02,86906148.7943,2.16532770128,74.90308,0.56396524737,2.09059495209,-1.27404928207e-06,2.03551412938,32.353201396,5.36928078058,19.45987,False
70,asc,63508.140589,2032-10-03,86930546.892,3.07752902342,306.75571,1.84160706013,-2.4656983445,-2.46800482273e-07,2.70741703095,24.9938213879,1.65412262748,8.18219,False
249,desc,63508.436168,2032-10-03,86956084.9164,2.61882885595,131.52793,-1.73624441473,1.96054071854,6.10947608948e-07,3.29938215507,43.9270350003,-4.00917775061,17.09824,False
234,desc,63508.5762556,2032-10-03,86968188.4837,0.977618340204,358.94914,0.977453913774,-0.0179294604364,-1.64285302162e-06,0.133293776374,21.0568671381,-11.7732886821,18.71928,True
25,asc,63509.6528157,2032-10-04,87061203.2799,0.976088910962,220.68627,-0.74015902563,-0.636328672056,2.74926424026e-06,1.89646320864,62.6171280932,14.3784228528,24.53703,True
268,asc,63509.9364357,2032-10-04,87085708.0439,3.24556010514,116.19778,-1.43282094757,2.91216148733,3.72529029846e-07,3.68568297246,30.6928287984,2.84458314447,14.38466,False
285,desc,63510.3226653,2032-10-05,87119078.2785,1.04441819683,13.47036,1.0156868321,0.24328918792,-3.68058681488e-06,0.1024129123,20.4686238963,-19.4190972186,35.13666,True
246,asc,63510.564747,2032-10-05,87139994.1372,0.95146927941,194.24203,-0.922226005196,-0.234079014442,-1.62050127983e-06,1.95104498464,67.550479732,6.19587130671,9.59103,True
241,desc,63510.905557,2032-10-05,87169440.1221,0.333243651154,33.02113,0.27941468906,0.18160055774,1.61305069923e-06,0.711234158111,57.1097787372,-32.651708893,31.4187,False
177,asc,63511.796249,2032-10-06,87246395.9176,0.837467557661,52.45999,0.510281782838,0.664051513241,-1.19861215353e-06,0.687783556383,18.1215220486,3.69949657604,5.37753,True
99,asc,63514.0854442,2032-10-09,87444182.3828,1.9701763602,356.54428,1.96659395029,-0.118756578704,8.94069671631e-08,1.03968450807,21.8228077162,3.57458459254,12.15584,False
86,asc,63516.9732107,2032-10-11,87693685.4088,0.975293554768,271.0619,0.0180747158779,-0.975126054733,1.58697366714e-06,1.55379445616,39.8178009872,27.3182479631,55.85289,True
191,desc,63521.8931929,2032-10-16,88118771.8636,0.464185077112,179.93571,-0.464184784896,0.000520849050265,-4.11178916693e-07,1.44412693173,80.1519893164,-4.50655245617,5.04225,False
60,asc,63522.8058514,2032-10-17,88197625.5603,1.02936763287,244.89558,-0.436729064741,-0.932129522985,-1.95205211639e-06,1.87778325197,46.0280682558,10.5584570085,38.87863,True
299,asc,63525.5722546,2032-10-20,88436642.801,0.709026847822,157.86367,-0.656764400208,0.267169596983,-9.75094735622e-07,1.57816907768,59.7385447996,7.5044755552,11.16926,False
27,asc,63528.3137979,2032-10-23,88673512.135,1.04048377536,43.45101,0.755352384101,0.715576175269,2.57045030594e-07,0.311988084555,33.6562076776,30.2756901912,60.6846,True
174,desc,63529.97748,2032-10-24,88817254.2681,1.03049859255,190.77506,-1.01232958535,-0.192655547216,6.59376382828e-07,2.00477846473,64.6746471874,-8.58919061664,14.39783,True
264,asc,63530.6812067,2032-10-25,88878056.2579,0.94514212687,321.04994,0.735031543441,-0.594156772353,9.18284058571e-07,1.07653951644,50.0402980631,5.12673088082,8.17004,True
21,desc,63530.9532595,2032-10-25,88901561.6249,0.902458400332,131.6149,-0.599341266762,0.67470083021,-3.16649675369e-08,1.48673234868,44.6952015752,-4.4333619766,7.13333,True
287,desc,63531.0500469,2032-10-26,88909924.0552,4.46784708947,259.08291,-0.846158099176,-4.38698918235,3.53902578354e-07,5.16049259121,34.2156171921,-1.44895638596,9.76964,False
253,asc,63531.7997177,2032-10-26,88974695.609,1.22162503872,116.68273,-0.548570356743,1.09153025561,2.39536166191e-06,1.53805088896,47.9679884861,15.7073466165,38.24694,True
105,asc,63532.6908868,2032-10-27,89051692.6192,1.15925096641,156.83722,-1.06580496846,0.45598527645,-1.08778476715e-06,1.92536563462,46.5545020382,16.2062728932,37.1231,True
12,desc,63532.9475857,2032-10-27,89073871.4086,1.69572351956,305.36536,0.981464856626,-1.38282500339,-1.77533365786e-08,1.89375589714,24.9546562487,-0.17106087727,0.44808,False
222,asc,63535.3376236,2032-10-30,89280370.6762,0.875058528711,288.01435,0.270616383945,-0.832162364812,1.37463212013e-06,1.48489748846,52.3635419771,12.136436152,21.61632,True
149,asc,63536.9949597,2032-10-31,89423564.5179,1.62209030241,111.23173,-0.587425126779,1.51198831662,-6.19329512119e-07,1.69458852379,45.0742618351,2.45625485534,6.50656,False
281,desc,63538.7687836,2032-11-02,89576822.9068,0.962405031711,201.49671,-0.895458801345,-0.352671206872,2.55741178989e-06,1.93957849017,58.225925535,-10.9422650031,21.38605,True
71,asc,63539.6947061,2032-11-03,89656822.6062,1.83350585156,219.36124,-1.41759849096,-1.1628233856,4.02331352234e-07,2.82656180754,48.0863760498,5.20926648229,16.69512,False
164,asc,63541.0210586,2032-11-05,89771419.4672,0.784190191481,243.71849,-0.347225192665,-0.703127955634,-3.01748514175e-07,1.73555652712,63.7062080615,4.58191231107,7.30927,False
128,asc,63544.7852704,2032-11-08,90096647.3613,0.673285881758,273.62643,0.0425859333343,-0.671937732871,-1.41840428114e-06,1.5082010823,64.3027208378,5.85022200045,8.54804,False
238,asc,63544.893834,2032-11-08,90106027.2575,2.16950615382,53.30016,1.29654657655,1.73946081482,3.72529029846e-09,1.20917890666,19.1801462261,2.98054680038,10.90394,False
50,desc,63545.8478953,2032-11-09,90188458.1559,1.82701799435,104.1074,-0.445317864643,1.77191612418,2.38418579102e-07,1.59479886145,15.525172471,-3.53287222524,10.61149,False
147,desc,63546.2856072,2032-11-10,90226276.4655,4.12115731019,198.46202,-3.90905692346,-1.305071471,8.49366188049e-07,5.03456460787,32.6273620425,-8.49147946939,70.55951,False
156,desc,63546.6310329,2032-11-10,90256121.2439,2.69602183858,353.52007,2.67879816395,-0.304260005473,-8.19563865662e-08,2.2066860339,25.8031755079,-5.90361534384,26.05772,False
90,asc,63547.8592569,2032-11-11,90362239.7969,0.99241301653,294.79736,0.416228195948,-0.900909365183,2.19792127609e-06,1.63199755089,58.8033338327,12.4468257179,20.05615,True
68,desc,63549.9915432,2032-11-13,90546469.3323,0.986755910689,319.30103,0.748105104664,-0.64344850583,-2.29105353355e-06,1.37802657207,42.2399623953,-7.66099793498,13.91996,True
273,asc,63551.2949938,2032-11-15,90659087.4657,0.84284887385,234.38229,-0.490853497637,-0.685169371767,-9.89995896816e-07,1.83123883002,65.2946428522,6.14234331098,10.31047,True
194,asc,63554.3993194,2032-11-18,90927301.1934,1.01426929299,314.32185,0.708657953406,-0.725634965923,7.39470124245e-07,1.5097398672,56.9748847971,18.8279889188,39.93236,True
241,asc,63557.5612537,2032-11-21,91200492.3197,0.933305181083,213.02113,-0.782548072762,-0.508603062173,-1.12503767014e-06,1.88618248649,50.6573333666,11.6585388236,31.4187,True
260,desc,63557.6879087,2032-11-21,91211435.3158,0.946604655406,91.09639,-0.0181127571644,0.94643135074,5.45033253729e-06,0.594675710399,44.9713228308,-22.7668149963,47.70709,True
150,asc,63560.0914624,2032-11-24,91419102.353,3.2294999232,116.19322,-1.42550021372,2.89786454042,6.33299350739e-08,2.83882579735,25.3817466819,1.47881161112,7.35457,False
297,desc,63560.5797397,2032-11-24,91461289.5118,0.431221678467,261.11844,-0.066577356149,-0.42605116081,-5.75790181756e-07,1.39585104544,80.2343858095,-21.9274420732,24.30945,False
80,asc,63561.218722,2032-11-25,91516497.5833,0.9590687743,115.78687,-0.417218672319,0.863563253796,1.71363353729e-07,0.926942516014,45.1894513222,13.5254014341,23.55872,True
154,asc,63562.9587024,2032-11-26,91666831.8909,1.02695533078,58.61606,0.534807898537,0.876708482378,7.71135091782e-07,0.0537974028318,8.12669180099,5.98962914627,9.93722,True
210,asc,63564.1606021,2032-11-28,91770676.0179,0.858329658611,331.11156,0.751520846513,-0.414663984581,2.54437327385e-06,1.31765286261,43.8452566886,12.7256712527,22.32417,True
271,asc,63564.6948752,2032-11-28,91816837.2182,2.50485851369,210.87182,-2.1499635939,-1.28529090812,8.49366188049e-07,3.38568295712,41.7055833153,3.83314643473,15.73453,False
116,asc,63570.1330618,2032-12-04,92286696.5399,2.99837388907,64.2053,1.30473584883,2.69961299882,-1.37835741043e-07,2.01510647551,20.0683868416,1.27808803388,6.22709,False
183,desc,63570.210621,2032-12-04,92293397.657,0.967442388613,142.74951,-0.770081070637,0.585593647447,-1.76392495632e-06,1.18543197477,32.9773952496,-11.2496982245,21.47,True
298,asc,63570.2941063,2032-12-04,92300610.7871,1.02542621207,138.73493,-0.770778387867,0.676313236008,4.81307506561e-06,1.16295926192,31.3695659242,15.6757749702,29.79622,True
162,desc,63570.3892401,2032-12-04,92308830.3428,1.03395903928,276.44687,0.116094815737,-1.02742069702,-7.61821866035e-07,1.95946762261,54.774955349,-7.5407019947,16.72622,True
296,asc,63571.5807375,2032-12-05,92411775.7189,0.298621849126,37.00648,0.238469685962,0.179742086481,4.46871854365e-06,0.751427030378,48.1920359996,21.8655694221,18.943,False
5,asc,63572.3833175,2032-12-06,92481118.6287,0.954979016943,295.27177,0.407692349914,-0.863580841973,3.1441450119e-06,1.79322078961,47.9533958667,17.1870722726,37.03321,True
102,asc,63573.5026232,2032-12-07,92577826.6486,1.12161431679,161.20276,-1.06179277371,0.361406670287,7.61821866035e-07,1.49088878452,45.2798452413,12.077355412,26.06566,True
66,desc,63574.2616798,2032-12-08,92643409.1356,1.0690828208,296.51175,0.477218615118,-0.956661105673,2.59280204773e-06,1.90311008301,61.4619216659,-19.1871168435,38.56598,True
214,desc,63576.4296096,2032-12-10,92830718.2674,1.1088130104,339.69,1.03987629666,-0.384868262749,2.02970113605e-06,1.54223715012,54.87757564,-6.77465540382,13.7949,True
153,asc,63577.5478452,2032-12-11,92927333.8285,1.38316866462,272.10936,0.0509102355369,-1.38223142155,-1.39698386192e-08,2.34430368434,47.5887676868,0.483516059975,1.52282,True
198,desc,63578.9764229,2032-12-12,93050762.9403,0.934096917009,218.83283,-0.727641693906,-0.585725717085,1.78813934326e-07,1.81407156077,61.5395612403,-12.8256141048,34.03784,True
83,asc,63580.4311671,2032-12-14,93176452.8362,0.961756022516,155.74474,-0.876856369071,0.395091830928,1.41561031342e-07,1.21619195896,27.2247793446,9.49758433433,26.45905,True
184,asc,63582.4386373,2032-12-16,93349898.2667,1.07759486993,61.82536,0.508797883477,0.949913373669,1.58883631229e-06,0.346358663057,21.947932751,6.04975061176,10.13806,True
134,asc,63582.5411666,2032-12-16,93358756.7924,1.62205621441,344.3211,1.56170166597,-0.438354045515,2.75671482086e-06,1.98703290674,42.3493775495,12.6826661276,38.14572,False
136,asc,63584.7491814,2032-12-18,93549529.2699,1.03627887693,290.33711,0.360151512861,-0.971681428534,1.28895044327e-06,1.96271656023,57.1879238792,12.3013154574,24.09941,True
242,asc,63585.6353171,2032-12-19,93626091.3932,1.00399146782,277.35076,0.128453988392,-0.995740146982,-1.64844095707e-07,1.97424166453,63.7787753663,1.14935222689,1.91954,True
130,desc,63588.2408014,2032-12-22,93851205.2424,0.99099527501,284.69532,0.251394626892,-0.958578310136,5.38304448128e-07,1.9498528461,63.9897012806,-3.34168814815,5.43674,True
230,desc,63588.7021146,2032-12-22,93891062.7015,0.675246903389,267.66314,-0.0275329185227,-0.674685348095,-1.05425715446e-06,1.6592237969,72.9918420867,-5.84804357337,8.26679,False
272,asc,63589.4351625,2032-12-23,93954398.0364,1.47711678813,19.28184,1.39425889873,0.487766469847,2.21189111471e-07,1.4406464503,36.8888653331,0.71913922325,2.63724,True
231,asc,63590.7417015,2032-12-24,94067283.009,1.36553721031,358.77697,1.36522612034,-0.0291464076842,2.29105353355e-06,1.68500078288,29.4300787312,7.71237386035,19.07078,True
146,desc,63592.0100768,2032-12-26,94176870.635,0.92025509371,290.66657,0.324784697205,-0.861036780841,-1.08452513814e-06,1.87379321204,66.520118153,-4.37137064121,7.79145,True
189,desc,63592.7671114,2032-12-26,94242278.4284,1.23067709863,253.38514,-0.35189599994,-1.17929441885,1.7904676497e-07,2.18866700218,58.9943811644,-1.40056342104,3.12476,True
286,asc,63593.8792929,2032-12-27,94338370.9058,1.25668003261,241.00265,-0.609199733215,-1.0991452995,6.38887286186e-07,2.15951118733,50.6569042326,4.43092031501,10.38842,True
103,asc,63593.9297035,2032-12-27,94342726.3781,0.738472615075,311.92731,0.493437989751,-0.549418559466,-2.94297933578e-07,1.62162355156,59.1075877212,2.91050465573,4.69797,False
14,asc,63594.8832581,2032-12-28,94425113.4986,0.960929619818,226.433,-0.662274939023,-0.696259749939,-4.07919287682e-07,1.78526781811,64.7649751471,5.70989338323,8.85374,True
195,desc,63595.531147,2032-12-29,94481091.0992,0.885563410551,234.20354,-0.517972735968,-0.718280445857,2.57976353168e-07,1.75897368665,65.2697462552,-10.8102712678,19.42916,True
77,desc,63596.8922245,2032-12-30,94598688.2003,4.16650233725,181.27533,-4.16547023294,-0.0927332991331,1.30385160446e-08,4.21525442897,29.7272730294,-2.07150418803,13.23278,False
37,desc,63602.5931573,2033-01-05,95091248.789,0.50779561716,92.66887,-0.0236448559518,0.507244822146,-1.59814953804e-06,0.486494449485,25.9756841726,-20.1783295779,24.92726,False
56,asc,63602.6102461,2033-01-05,95092725.2614,0.983285522422,117.85066,-0.459360111175,0.86938984746,-3.03238630295e-06,0.287928073223,23.9377881917,18.3164467442,33.46935,True
226,asc,63603.5366328,2033-01-06,95172765.0771,0.967604659562,150.72865,-0.844054967774,0.473106741214,-5.85615634918e-06,0.80562010088,31.0269888575,22.3575057632,45.86726,True
81,desc,63603.9407469,2033-01-06,95207680.5292,0.883137983233,310.14228,0.569348379876,-0.675111190666,-1.10268592834e-06,1.81208421554,51.1306300206,-7.20238227673,17.0676,True
190,asc,63604.2336913,2033-01-07,95232990.9268,1.00185223141,81.65754,0.145358205272,0.991251171875,9.36910510063e-07,0.36241480224,9.69875231241,2.93695364564,7.36842,True
218,asc,63604.4520344,2033-01-07,95251855.7703,4.54846438129,173.91597,-4.52284526662,0.482077713719,-4.61935997009e-07,4.32976215297,27.93582067,3.38355670525,24.23489,False
233,asc,63604.842999,2033-01-07,95285635.1157,3.04066786988,306.8226,1.82239204433,-2.43403950906,5.94183802605e-07,3.96172260062,41.9340451548,2.07893250522,10.12318,False
269,desc,63605.7531456,2033-01-08,95364271.7792,1.09237407123,284.47484,0.273044188652,-1.05769938193,9.14558768272e-07,2.07570643068,57.2593148856,-6.27187308188,13.47265,True
112,asc,63608.22013,2033-01-11,95577419.232,1.10051648397,0.98343,1.10035437855,0.0188884381141,-9.16421413422e-07,1.66302257892,40.2290839309,24.4786405582,62.10129,True
172,desc,63609.8902712,2033-01-12,95721719.4293,0.999314732356,296.63182,0.44794842457,-0.893292865318,-2.49966979027e-06,1.97765243218,62.9230705963,-9.72660259885,17.25133,True
54,desc,63609.9284055,2033-01-12,95725014.2393,1.50254038139,198.12085,-1.42801830488,-0.467323569498,-7.30156898499e-07,1.79066349339,31.8224823002,-6.64861757243,17.99169,True
270,asc,63610.2873454,2033-01-13,95756026.6402,0.902324421954,90.70575,-0.0111142454625,0.902255970334,9.00588929653e-07,0.307784921712,10.2985873483,4.56702548957,7.03616,True
243,desc,63611.8979842,2033-01-14,95895185.8339,2.21509466725,306.38707,1.31407662514,-1.78321255271,-6.7800283432e-07,3.17238823247,44.773293111,-4.24278195493,15.64982,False
7,desc,63611.92409,2033-01-14,95897441.3771,3.11403490945,199.88008,-2.92845838918,-1.05893572993,1.98185443878e-06,3.2553356648,31.319375571,-8.20159155781,43.64693,False
78,asc,63613.3367809,2033-01-16,96019497.8683,1.77811745868,279.53942,0.29468054273,-1.75352931957,1.59442424774e-06,2.74681726724,48.6731540091,11.2524632759,36.0152,False
257,desc,63613.7128709,2033-01-16,96051992.0458,1.12635233597,216.09232,-0.910170240515,-0.663520699023,-6.51925802231e-08,1.6622444897,40.8764186013,-8.30153936865,17.74569,True
203,asc,63615.2286098,2033-01-18,96182951.8865,0.830163828646,197.06965,-0.793593979686,-0.243681303752,-3.17580997944e-07,1.20959880111,52.5697892618,3.36743921846,4.84751,True
117,asc,63619.0126465,2033-01-22,96509892.6585,0.966675213046,278.65037,0.145392324676,-0.955678836976,-1.54227018356e-06,1.92357923223,58.8134112177,9.49244516511,18.68411,True
62,desc,63619.942031,2033-01-22,96590191.4792,1.01090430024,189.79921,-0.99615545443,-0.172051779573,2.02283263206e-06,1.16034135095,34.3096634009,-14.5795796991,23.72574,True
44,asc,63620.6019222,2033-01-23,96647206.0801,0.995912089171,203.55397,-0.912936741525,-0.397979139316,-3.98606061935e-07,1.32746973033,47.2533199502,7.22742360585,20.2845,True
107,asc,63621.0053754,2033-01-24,96682064.4326,2.27141163618,218.89189,-1.76791242184,-1.42611236923,6.89178705215e-08,2.61477602903,31.9649886023,1.72033602189,6.62299,False
175,desc,63622.9193637,2033-01-25,96847433.0217,2.57691493492,300.97348,1.32618677522,-2.20946129612,7.48783349991e-07,3.56107449667,43.9781184299,-3.1747502084,13.20499,False
113,asc,63623.8421658,2033-01-26,96927163.1231,0.294130951052,38.76304,0.229346258503,0.184155668058,-2.16905027628e-06,0.996845494306,65.4160312579,10.0574574107,8.41081,False
164,desc,63628.080212,2033-01-31,97293330.3163,1.05344870162,63.71849,0.46644797698,0.944553043363,-1.04587525129e-06,1.07021707687,48.518779405,-3.41078847696,7.30927,True
198,asc,63630.1844551,2033-02-02,97475136.9167,0.356829085783,38.83283,0.277962292441,0.223749771936,8.99843871593e-06,1.04923693205,80.5695466292,33.5745236902,34.03784,False
57,asc,63635.3255546,2033-02-07,97919327.9183,1.83059729342,171.12615,-1.80868572708,0.282386953188,-5.29363751411e-06,1.19717037614,26.9745599012,15.3811674722,55.89453,False
267,asc,63637.2991798,2033-02-09,98089849.1386,0.729917567783,160.47465,-0.687942715727,0.243955888708,2.48663127422e-07,0.437816382305,42.8310279571,2.87547058626,5.44387,False
170,desc,63637.8515198,2033-02-09,98137571.3116,0.826010119371,315.03605,0.584444737429,-0.583709744817,-5.76488673687e-07,1.8119780912,69.7261717316,-2.46411483751,3.58083,True
60,desc,63641.0355357,2033-02-13,98412670.283,0.202180935107,64.89558,0.0857791598236,0.183082129823,8.40658321977e-06,0.955355971203,82.3908754408,-53.7564725967,38.87863,False
43,asc,63641.8983514,2033-02-13,98487217.562,1.15282412624,135.99028,-0.829136409133,0.800959600164,3.3900141716e-07,0.190115535411,22.1912401259,4.88868943031,11.62102,True
26,asc,63641.9681895,2033-02-13,98493251.5704,0.351985044212,161.99674,-0.334751480664,0.108788407204,4.85219061375e-06,0.670127802563,46.6590171862,19.7756101381,19.2213,False
24,asc,63643.3686764,2033-02-15,98614253.6429,1.02769998786,94.35212,-0.0779878364561,1.02473663076,-4.90993261337e-06,0.82219780578,32.6554320504,28.2308188568,64.00427,True
185,asc,63644.1297285,2033-02-16,98680008.5429,0.607201001521,322.05585,0.478845088599,-0.373363679772,3.34344804287e-07,1.59446019619,75.8843237838,11.9984677031,16.44727,False
260,asc,63645.9920502,2033-02-17,98840913.1331,0.967245848612,271.09639,0.0185077149939,-0.967068764951,-2.71946191788e-06,1.74172687494,44.3798431781,22.2809672383,47.70709,True
86,desc,63652.9454483,2033-02-24,99441686.7353,1.45650864537,91.0619,-0.0269928780007,1.45625849992,-3.94880771637e-07,1.30620627731,46.2752157316,-18.2925870372,55.85289,True
67,asc,63653.5491695,2033-02-25,99493848.2444,1.55503535752,99.34195,-0.25242316636,1.53441112751,9.96515154839e-08,1.24998998435,33.6438465375,0.554334755704,1.43938,True
167,asc,63656.6526999,2033-02-28,99761993.2704,3.3802507416,249.00759,-1.2109554747,-3.15589637256,9.53674316406e-07,3.57393008348,40.5774844073,10.5836527493,73.64108,False
81,asc,63657.4658362,2033-03-01,99832248.2452,0.378024734515,130.14228,-0.24370797569,0.288979449944,1.36904418468e-07,0.673614821935,46.3427396827,16.8261406665,17.0676,False
252,asc,63660.0718135,2033-03-04,100057404.69,0.981741174211,21.45675,0.91370057928,0.359119735693,2.78651714325e-06,1.84068810964,60.6375882744,10.3866790872,15.97737,True
5,desc,63661.1399081,2033-03-05,100149688.063,0.745228928478,115.27177,-0.31814744375,0.673905304829,-2.04145908356e-06,0.703623813968,42.8818049465,-22.0244984538,37.03321,False
297,asc,63662.8643593,2033-03-06,100298680.642,0.9578518783,81.11844,0.147885064281,0.946366857263,2.77254730463e-06,1.2661770645,36.183452993,9.87166031563,24.30945,True
45,asc,63662.8783184,2033-03-06,100299886.706,1.63160233968,164.09288,-1.56912381209,0.44718749665,1.11758708954e-06,0.641470982292,21.7403704209,12.4458236696,37.98278,False
9,desc,63664.5622555,2033-03-08,100445378.879,1.15289665413,157.13487,-1.06230440351,0.447973268621,-1.19209289551e-06,0.203368248182,9.59667923118,-6.26603487675,13.33676,True
40,asc,63664.9405268,2033-03-08,100478061.515,1.06642654826,247.76284,-0.403579736198,-0.987111432089,1.38208270073e-06,1.37292750127,38.4921458485,5.59869362327,9.28064,True
89,asc,63667.5574324,2033-03-11,100704162.156,1.38246902593,8.869,1.36593943484,0.213143303927,1.49384140968e-06,2.33263445287,53.4786320792,6.01475569882,15.31841,True
213,desc,63667.7257166,2033-03-11,100718701.911,0.972606974141,213.49564,-0.811084013707,-0.536756042218,5.72949647903e-06,0.776452925901,48.7626011052,-28.6363507856,59.33202,True
253,desc,63667.8034,2033-03-11,100725413.763,0.972680423501,296.68273,0.436781852047,-0.869096553891,-4.64171171188e-06,1.77879465098,49.9438797826,-19.7274330345,38.24694,True
35,asc,63669.1472908,2033-03-13,100841525.929,1.02047449808,38.30847,0.800750766613,0.632587077797,-4.24240715802e-06,1.82577505939,47.3152376344,20.450003257,44.05781,True
294,asc,63670.3947342,2033-03-14,100949305.038,0.59322375123,187.91609,-0.587570819196,-0.0817003760859,6.72414898872e-07,0.468831673051,24.4785439157,2.75171724974,3.7759,False
42,desc,63670.6007988,2033-03-14,100967109.021,0.858103395024,56.20005,0.477358534026,0.71307101087,-2.35065817833e-06,1.55170936503,47.5509238674,-14.2392211932,25.15147,True
296,desc,63672.9852373,2033-03-16,101173124.5,0.964497486906,217.00648,-0.770216290224,-0.580536190535,6.053596735e-07,0.746678958646,25.2559345801,-6.76988469296,18.943,True
248,desc,63673.1279814,2033-03-17,101185457.59,0.942911038361,159.42683,-0.882776123735,0.331342031181,-5.01051545143e-07,0.224234561405,9.32755203282,-5.67603312176,8.97249,True
113,desc,63673.437792,2033-03-17,101212225.226,1.06618001427,218.76304,-0.831345345634,-0.667536320459,2.06753611565e-07,0.809295119655,7.45964678848,-2.7745872871,8.41081,True
155,asc,63674.5893145,2033-03-18,101311716.772,0.974045835208,286.22318,0.272128522809,-0.935260047346,-3.09571623802e-06,1.63613365796,48.8657056023,10.6228736428,19.00837,True
103,desc,63675.8523812,2033-03-19,101420845.731,0.818163742333,131.92731,-0.546686585342,0.608708211441,5.32018020749e-07,0.686887779525,35.2350244601,-2.62701446312,4.69797,True
18,desc,63676.1919299,2033-03-20,101450182.74,0.755335347102,262.16378,-0.102983822145,-0.74828191142,-6.27711415291e-07,1.21479347693,50.4151214556,-2.32548318967,3.02961,False
58,desc,63676.3057429,2033-03-20,101460016.189,0.996302147303,290.95612,0.356330313907,-0.930401352166,2.71946191788e-07,1.68365340347,49.930104499,-12.3096692231,20.16655,True
267,desc,63677.6034253,2033-03-21,101572135.95,0.443453148505,340.47465,0.417951802705,-0.148212636219,-8.87550413609e-07,1.42668471487,81.7009816551,-4.73298363903,5.44387,False
153,desc,63679.8316035,2033-03-23,101764650.547,0.48110636005,92.10936,-0.0177080631849,0.480780359602,3.43425199389e-08,1.08295951197,66.7712189787,-1.3900964912,1.52282,False
279,desc,63681.9325054,2033-03-25,101946168.464,1.28699143964,358.12913,1.28630540028,-0.0420164600216,-2.32830643654e-07,2.2831838833,57.0958804407,-2.98287065544,7.14292,True
186,asc,63684.4726286,2033-03-28,102165635.111,1.06766146257,292.44372,0.407607252995,-0.986791429823,3.65730375051e-06,1.67987533754,52.5497349138,14.6685065693,30.12309,True
38,asc,63685.737075,2033-03-29,102274883.281,0.982839360211,78.7561,0.191639818703,0.963974785908,-3.35276126862e-08,1.5834941795,48.092138914,5.99022694941,9.53681,True
49,asc,63685.8734127,2033-03-29,102286662.86,0.199750974798,87.94857,0.00715039746463,0.199622953962,-3.62657010555e-06,1.04178387193,90.2847926127,33.728858895,22.80162,False
44,desc,63686.4676282,2033-03-30,102338003.08,0.321353249283,23.55397,0.294579402608,0.128416846182,-1.56555324793e-06,1.3077926099,94.5027609965,-22.3986487104,20.2845,False
114,desc,63687.2161571,2033-03-31,102402675.972,0.967289829253,322.31976,0.765546433605,-0.591259902049,-3.54647636414e-06,1.82248145643,64.8097272782,-17.6878977421,28.42255,True
212,asc,63687.4900126,2033-03-31,102426337.088,0.839511629616,54.49466,0.487570581372,0.683414006617,2.53319740295e-07,1.68131655789,67.3472871435,2.77410870581,3.85786,True
123,desc,63692.2213928,2033-04-05,102835128.334,1.70360888582,47.75939,1.14524338461,1.2612298862,2.3003667593e-07,2.57735663945,44.1098772369,-1.59038029451,4.48847,False
141,desc,63693.9508477,2033-04-06,102984553.245,1.54092781179,127.34369,-0.934718797627,1.22505481123,1.00582838058e-07,1.4507285215,16.8547884443,-0.980504112819,3.20528,True
