id,a_au,e,i_deg,Omega_deg,omega_deg,M0_deg,q_au,Q_au,period_d,period_yr,n_rad_s,n_deg_per_day,r_asc_node_au,r_desc_node_au,lon_asc_node_deg,lon_desc_node_deg,crosses_annulus_0p7_1p5,crosses_band_0p8_1p6,retrograde,r_at_t0_au,z_at_t0_au,r_min_window_au,t_r_min_mjd,date_r_min,r_max_window_au,t_r_max_mjd,date_r_max,zabs_max_window_au,n_perihelion_passages,perihelion_dates_mjd,n_asc_crossings,n_desc_crossings,n_ecliptic_crossings,n_node_crossings_in_band,n_node_crossings_0p6_2p0,asc_crossings_mjd_r,desc_crossings_mjd_r,moid_au,moid_km,moid_r_helio_au,moid_lon_deg,moid_z_au,d_earth_min_window_au,d_earth_min_window_km,t_d_earth_min_mjd,date_d_earth_min,v_rel_earth_at_min_kms,n_earth_approaches_lt_0p10au,n_earth_approaches_lt_0p05au,n_earth_approaches_lt_0p02au,days_in_band,frac_in_band,days_accessible,frac_accessible,n_access_windows,v_rel_earth_min_kms,v_rel_earth_max_kms,difficulty,note
56,1.348659,0.3295322,33.46935,117.85066,47.49688,264.1083,0.90423243268,1.79308556732,572.073274405,1.56625126463,1.2712017047e-07,0.629290015994,0.983285522422,1.54652820091,117.85066,297.85066,True,True,False,0.906014848304,0.407894320209,0.90423243268,65356.8936953,2037-10-25,1.79308556732,62782.5639605,2030-10-08,0.905800143619,9,63068.60;63640.67;64212.75;64784.82;65356.89;65928.97;66501.04;67073.11;67645.19,9,10,19,19,19,63030.54:0.983;63602.61:0.983;64174.68:0.983;64746.76:0.983;65318.83:0.983;65890.90:0.983;66462.98:0.983;67035.05:0.983;67607.12:0.983,62654.69:1.547;63226.77:1.547;63798.84:1.547;64370.91:1.547;64942.99:1.547;65515.06:1.547;66087.13:1.547;66659.20:1.547;67231.28:1.547;67803.35:1.547,0.000551367456465,82483.3974604,0.983371486268,117.829637428,-0.000238538691378,0.284302975821,42531119.8165,63606.1416178,2033-01-09,24.0020756791,0,0,0,3281.55078018,0.598959759102,469.43573775,0.0856830002737,19,9.50982325035,64.6073121761,hard,
57,1.4229631,0.2897508,55.89453,171.12615,186.41125,194.80694,1.0106584034,1.8352677966,619.995995155,1.69745652335,1.1729439018e-07,0.58064891195,1.83059729342,1.01208037462,171.12615,351.12615,True,True,False,1.73827393644,0.860783801968,1.0106584034,63344.4853067,2032-04-22,1.8352677966,63034.4873091,2031-06-17,1.16644398517,9,62724.49;63344.49;63964.48;64584.48;65204.47;65824.47;66444.47;67064.46;67684.46,9,9,18,9,18,63015.33:1.831;63635.33:1.831;64255.32:1.831;64875.32:1.831;65495.31:1.831;66115.31:1.831;66735.31:1.831;67355.30:1.831;67975.30:1.831,62718.66:1.012;63338.66:1.012;63958.66:1.012;64578.65:1.012;65198.65:1.012;65818.64:1.012;66438.64:1.012;67058.64:1.012;67678.63:1.012,0.00483555710067,723389.045909,1.01207805108,351.129087226,-7.66157657196e-05,0.181796386196,27196352.2759,64582.7478254,2035-09-12,30.3107943977,0,0,0,3111.07411716,0.567843781367,112.484601697,0.0205310703531,9,6.10286769205,57.3796153743,hard,
58,3.0280445,0.727252,20.16655,110.95612,126.42497,263.41986,0.825893081286,5.23019591871,1924.60587324,5.26928370497,3.7785425670e-08,0.187051284113,2.51069347543,0.996302147303,110.95612,290.95612,True,True,False,5.10668301058,-1.54421465543,0.825893081286,63640.9356085,2033-02-12,5.23019591871,62678.6326718,2030-06-26,1.55244566982,3,63640.94;65565.54;67490.15,3,3,6,3,3,63448.95:2.511;65373.56:2.511;67298.17:2.511,63676.31:0.996;65600.91:0.996;67525.52:0.996,0.0141349207567,2114554.04772,1.00930482027,292.632538233,-0.0108436471716,0.318518744636,47649725.9755,65572.4166446,2038-05-29,15.9324535418,0,0,0,572.421639748,0.104480335797,84.9883657268,0.0155123642668,3,8.95662948182,55.1920907712,hard,
59,1.6359485,0.5001928,7.40973,10.62092,105.96629,96.27681,0.817658839129,2.45423816087,764.280657786,2.09248640051,9.5150978146e-08,0.471031153716,1.42234476739,1.07828574465,10.62092,190.62092,True,True,False,0.869264947179,0.106152081444,0.817658839129,62524.165472,2030-01-23,2.45423816087,64434.8671165,2035-04-17,0.310430889634,8,62524.17;63288.45;64052.73;64817.01;65581.29;66345.57;67109.85;67874.13,7,8,15,15,15,63188.23:1.422;63952.51:1.422;64716.80:1.422;65481.08:1.422;66245.36:1.422;67009.64:1.422;67773.92:1.422,62579.50:1.078;63343.78:1.078;64108.06:1.078;64872.35:1.078;65636.63:1.078;66400.91:1.078;67165.19:1.078;67929.47:1.078,0.0242914380457,3633947.40788,1.00475181471,180.470045499,0.0230229870367,0.189152955668,28296879.4045,62536.2300831,2030-02-04,9.96487666042,0,0,0,1878.24288256,0.342823250297,1447.80180673,0.264257687745,15,6.45485791463,68.9899675409,easy,
60,0.6423893,0.6883841,38.87863,244.89558,192.65395,5.45664,0.20017871987,1.08459988013,188.059758741,0.514879558497,3.8669650888e-07,1.91428513155,1.02936763287,0.202180935107,244.89558,64.89558,True,True,False,0.383019826513,0.240120387576,0.20017871987,63077.747103,2031-07-30,1.08459988013,62607.5977061,2030-04-16,0.359524379088,30,62513.57;62701.63;62889.69;63077.75;63265.81;63453.87;63641.93;63829.99;64018.05;64206.11;64394.17;64582.23;64770.28;64958.34;65146.40;65334.46;65522.52;65710.58;65898.64;66086.70;66274.76;66462.82;66650.88;66838.94;67027.00;67215.06;67403.12;67591.18;67779.24;67967.30,29,30,59,29,29,62582.51:1.029;62770.57:1.029;62958.63:1.029;63146.69:1.029;63334.75:1.029;63522.81:1.029;63710.87:1.029;63898.93:1.029;64086.99:1.029;64275.04:1.029;64463.10:1.029;64651.16:1.029;64839.22:1.029;65027.28:1.029;65215.34:1.029;65403.40:1.029;65591.46:1.029;65779.52:1.029;65967.58:1.029;66155.64:1.029;66343.70:1.029;66531.76:1.029;66719.82:1.029;66907.88:1.029;67095.94:1.029;67284.00:1.029;67472.06:1.029;67660.12:1.029;67848.18:1.029,62512.68:0.202;62700.74:0.202;62888.80:0.202;63076.86:0.202;63264.92:0.202;63452.98:0.202;63641.04:0.202;63829.10:0.202;64017.16:0.202;64205.21:0.202;64393.27:0.202;64581.33:0.202;64769.39:0.202;64957.45:0.202;65145.51:0.202;65333.57:0.202;65521.63:0.202;65709.69:0.202;65897.75:0.202;66085.81:0.202;66273.87:0.202;66461.93:0.202;66649.99:0.202;66838.05:0.202;67026.11:0.202;67214.17:0.202;67402.23:0.202;67590.29:0.202;67778.35:0.202;67966.41:0.202,0.0118945305764,1779396.4472,1.02399661885,244.398511483,-0.00716247944417,0.0475812760448,7118057.5815,65209.7945551,2037-05-31,21.756171252,2,1,0,3211.06042978,0.586093621681,963.868053655,0.175928460626,29,2.28788149638,110.921677448,hard,
61,2.5262805,0.7117857,4.44104,177.7231,316.20909,307.68577,0.728110165911,4.32445083409,1466.63073412,4.01541610983,4.9584432178e-08,0.245460559107,0.823328556296,2.56357783516,177.7231,357.7231,True,True,False,3.57816357273,0.0951015880179,0.728110165911,62879.7575606,2031-01-13,4.32445083409,63613.0729277,2033-01-16,0.264177335202,4,62879.76;64346.39;65813.02;67279.65,4,4,8,4,4,62902.71:0.823;64369.34:0.823;65835.97:0.823;67302.60:0.823,62674.37:2.564;64141.00:2.564;65607.63:2.564;67074.26:2.564,0.0341370233336,5106826.00274,0.998596522075,203.46372477,0.0336638546904,0.0836430690643,12512825.0308,62839.9411493,2030-12-04,16.3690186682,1,0,0,625.914317,0.114244000365,586.419723515,0.107035313441,8,2.18620340828,45.6932331989,easy,
62,2.387441,0.605372,23.72574,9.79921,145.04893,80.61119,0.942151066948,3.83273093305,1347.40265457,3.68898741841,5.3972026788e-08,0.267180711555,3.00211809026,1.01090430024,9.79921,189.79921,True,True,False,2.6968495415,-1.06311325856,0.942151066948,63593.0949442,2032-12-27,3.83273093305,62919.3936169,2031-02-22,1.16715728913,4,63593.09;64940.50;66287.90;67635.30,4,4,8,4,4,63279.53:3.002;64626.94:3.002;65974.34:3.002;67321.74:3.002,63619.94:1.011;64967.34:1.011;66314.75:1.011;67662.15:1.011,0.0099856518615,1493832.25603,1.00822727693,189.193332011,0.00468567594265,0.739589070597,110640950.154,67607.3982954,2043-12-24,28.4398941964,0,0,0,835.385641938,0.152477415823,95.986860115,0.0175198467013,4,7.54150661625,67.3715477316,hard,
63,1.7840613,0.5082827,53.19536,357.06027,225.62494,232.59781,0.87725380547,2.69086879453,870.388382727,2.38299351876,8.3551267009e-08,0.41360846163,2.0528819336,0.976154428989,357.06027,177.06027,True,True,False,1.62310664906,-0.508924830127,0.87725380547,63248.802838,2032-01-17,2.69086879453,62813.6086466,2030-11-08,1.85414635204,6,63248.80;64119.19;64989.58;65859.97;66730.36;67600.74,7,6,13,6,6,62570.46:2.053;63440.85:2.053;64311.24:2.053;65181.62:2.053;66052.01:2.053;66922.40:2.053;67792.79:2.053,63215.48:0.976;64085.87:0.976;64956.25:0.976;65826.64:0.976;66697.03:0.976;67567.42:0.976,0.0185318466052,2772324.79228,0.978175025983,176.796714744,0.00601347445589,0.688906881508,103059002.584,64074.7216171,2034-04-22,30.1062384605,0,0,0,1444.30228579,0.263618943334,74.4898029017,0.0135961310339,6,14.0468973419,66.0985070313,hard,
64,3.6552163,0.7238267,44.12226,19.21585,343.26959,158.3527,1.00947314778,6.30095945222,2552.51351062,6.98840112421,2.8490369146e-08,0.141037451321,1.02774044663,5.67171786475,19.21585,199.21585,True,True,False,1.940405763,-1.22504975278,1.00947314778,67734.7699591,2044-04-29,6.30095945222,63905.9996932,2033-11-04,2.3643732839,3,62629.74;65182.26;67734.77,3,2,5,3,3,62643.01:1.028;65195.53:1.028;67748.04:1.028,64382.42:5.672;66934.93:5.672,0.0284462709439,4255501.56256,1.02678853252,18.9020101864,-0.0054544344243,1.88714883639,282313447.618,62613.5351904,2030-04-22,59.870649605,0,0,0,548.924856283,0.100191623323,39.4945934848,0.00720868692399,3,12.3777625293,62.5124278449,hard,
65,1.2705255,0.5851656,5.05883,96.9752,258.97377,256.07234,0.527057683477,2.01399331652,523.086492883,1.43213276628,1.3902490918e-07,0.688222702933,0.940761703778,0.751380810236,96.9752,276.9752,True,True,False,1.45774695545,0.0752235752536,0.527057683477,65535.7007075,2038-04-22,2.01399331652,63704.8979824,2033-04-17,0.17567697365,10,62920.27;63443.35;63966.44;64489.53;65012.61;65535.70;66058.79;66581.87;67104.96;67628.05,10,10,20,10,20,62969.12:0.941;63492.21:0.941;64015.29:0.941;64538.38:0.941;65061.47:0.941;65584.55:0.941;66107.64:0.941;66630.72:0.941;67153.81:0.941;67676.90:0.941,62888.72:0.751;63411.81:0.751;63934.89:0.751;64457.98:0.751;64981.07:0.751;65504.15:0.751;66027.24:0.751;66550.33:0.751;67073.41:0.751;67596.50:0.751,0.00584286275235,874079.826544,0.982567145695,100.757024127,0.0057368856094,0.0058770933553,879200.651858,65065.3695928,2037-01-07,18.7911298503,2,1,1,1807.2526006,0.329865863674,1522.29160964,0.277853818779,21,5.69029694662,80.5925295691,easy,
66,1.8432235,0.5812927,38.56598,116.51175,104.09227,165.59509,0.771771134982,2.91467586502,914.040470241,2.50250642092,7.9561085678e-08,0.393855646135,1.42160351902,1.0690828208,116.51175,296.51175,True,True,False,1.53975079346,-0.113851029978,0.771771134982,62607.6347907,2030-04-16,2.91467586502,67634.857377,2044-01-20,1.78538389522,6,62607.63;63521.68;64435.72;65349.76;66263.80;67177.84,6,6,12,12,12,62515.70:1.422;63429.74:1.422;64343.78:1.422;65257.82:1.422;66171.86:1.422;67085.90:1.422,62660.22:1.069;63574.26:1.069;64488.30:1.069;65402.34:1.069;66316.38:1.069;67230.42:1.069,0.0397520249088,5946818.28237,1.04926886717,294.78984706,0.0251312630861,0.305712976107,45734010.271,66194.5815776,2040-02-10,22.5175465202,0,0,0,1180.83835204,0.215530614107,251.965507802,0.045989597591,12,15.3650445656,71.4978068773,hard,
67,1.572938,0.3950417,1.43938,99.34195,248.25683,279.89083,0.951561898485,2.19431410151,720.552839045,1.97276615755,1.0092535651e-07,0.499616378554,1.55503535752,1.15800401988,99.34195,279.34195,True,True,False,2.14932791438,0.0535641375065,0.951561898485,62801.4470389,2030-10-27,2.19431410151,63161.7234584,2031-10-22,0.0535837186394,8,62801.45;63522.00;64242.55;64963.11;65683.66;66404.21;67124.76;67845.32,8,8,16,16,16,62933.00:1.555;63653.55:1.555;64374.10:1.555;65094.65:1.555;65815.21:1.555;66535.76:1.555;67256.31:1.555;67976.87:1.555,62738.89:1.158;63459.44:1.158;64179.99:1.158;64900.54:1.158;65621.10:1.158;66341.65:1.158;67062.20:1.158;67782.76:1.158,0.0123224424264,1843411.14881,1.01820675281,307.842834807,-0.0122074293433,0.0438202903465,6555422.1293,66366.5385895,2040-07-31,9.00670848447,3,1,0,2233.69422393,0.407701432612,2233.69422393,0.407701432612,8,1.31344351436,45.8858148379,easy,
68,1.1365852,0.1437417,13.91996,139.30103,207.02937,228.31822,0.973210511157,1.29995988884,442.589821322,1.21174489068,1.6431026802e-07,0.813394214365,1.27655297873,0.986755910689,139.30103,319.30103,True,True,False,1.28582752196,0.229430754101,0.973210511157,62689.6611736,2030-07-07,1.29995988884,62910.9560843,2031-02-13,0.289034248771,12,62689.66;63132.25;63574.84;64017.43;64460.02;64902.61;65345.20;65787.79;66230.38;66672.97;67115.56;67558.15,12,13,25,25,25,62867.56:1.277;63310.15:1.277;63752.74:1.277;64195.33:1.277;64637.92:1.277;65080.51:1.277;65523.10:1.277;65965.69:1.277;66408.28:1.277;66850.87:1.277;67293.46:1.277;67736.05:1.277,62664.81:0.987;63107.40:0.987;63549.99:0.987;63992.58:0.987;64435.17:0.987;64877.76:0.987;65320.35:0.987;65762.94:0.987;66205.53:0.987;66648.12:0.987;67090.71:0.987;67533.30:0.987;67975.89:0.987,0.0276891570299,4142238.93316,0.988128830889,317.996538369,0.00557529003591,0.212382414588,31771956.9965,63125.821324,2031-09-16,9.22518963335,0,0,0,5478.75,1,1302.32172187,0.237704170089,25,2.85278548572,61.9150713927,moderate,
69,2.3576072,0.5676514,6.24493,226.5645,181.29566,11.19621,1.01930817227,3.69590622773,1322.22571944,3.62005672674,5.4999725915e-08,0.272268187426,3.6946659722,1.01940254929,226.5645,46.5645,True,True,False,1.05367579275,-0.0498867068097,1.01930817227,63803.3294477,2033-07-25,3.69590622773,63142.216588,2031-10-03,0.214451296205,4,63803.33;65125.56;66447.78;67770.01,4,4,8,4,4,63128.01:3.695;64450.24:3.695;65772.47:3.695;67094.69:3.695,63802.25:1.019;65124.47:1.019;66446.70:1.019;67768.93:1.019,0.0283563237849,4242045.6591,1.01947532708,46.1384186426,0.000829606180436,0.438115939816,65541211.7162,66420.3289139,2040-09-23,20.128093246,0,0,0,928.372912675,0.169449767315,403.944702984,0.0737293548681,5,2.12215764245,65.6659695104,easy,
70,2.0150725,0.5332099,8.18219,306.75571,175.26452,117.8256,0.940615893782,3.08952910622,1044.80307272,2.86051491504,6.9603597142e-08,0.344562539487,3.07752902342,0.941733864156,306.75571,126.75571,True,True,False,3.04069578399,0.036840839181,0.940615893782,62947.6490651,2031-03-22,3.08952910622,63470.0506014,2032-08-26,0.255569936996,5,62947.65;63992.45;65037.26;66082.06;67126.86,5,5,10,5,5,63508.14:3.078;64552.94:3.078;65597.75:3.078;66642.55:3.078;67687.35:3.078,62951.19:0.942;63995.99:0.942;65040.80:0.942;66085.60:0.942;67130.40:0.942,0.0416871148071,6236303.61076,0.947208641526,133.434417824,-0.015837409279,0.0422183725428,6315778.63682,64003.5515049,2034-02-10,9.32459006835,1,1,0,1134.84464823,0.207135687563,341.453257596,0.062323204672,5,4.98260246166,65.4347410444,easy,
71,1.5075512,0.4165127,16.69512,219.36124,140.29002,93.30517,0.8796369793,2.1354654207,676.093145646,1.85104215098,1.0756217932e-07,0.532471009828,1.83350585156,0.943653171143,219.36124,39.36124,True,True,False,1.51244026913,-0.420288720304,0.8796369793,63053.0489206,2031-07-06,2.1354654207,63391.0954934,2032-06-08,0.525502937626,8,63053.05;63729.14;64405.24;65081.33;65757.42;66433.51;67109.61;67785.70,8,8,16,8,16,62863.60:1.834;63539.69:1.834;64215.79:1.834;64891.88:1.834;65567.97:1.834;66244.07:1.834;66920.16:1.834;67596.25:1.834,63082.35:0.944;63758.44:0.944;64434.53:0.944;65110.62:0.944;65786.72:0.944;66462.81:0.944;67138.90:0.944;67815.00:0.944,0.0388405651536,5810465.84376,0.961611846217,44.1977911446,-0.0243089337056,0.0978836129786,14643180.078,66461.6029114,2040-11-03,11.9674581833,1,0,0,2265.1899124,0.413450132311,278.961812209,0.0509170544758,8,2.03908484571,67.2857994247,moderate,
72,2.4449438,0.7906999,1.97391,195.43379,286.41433,268.15672,0.511726981834,4.37816061817,1396.37398163,3.82306360474,5.2079208810e-08,0.257810589953,0.748995988219,1.18000668914,195.43379,15.43379,True,True,False,3.99431489246,0.119904205996,0.511726981834,65745.3651854,2038-11-18,4.37816061817,63650.8042129,2033-02-22,0.145960165667,4,62952.62;64348.99;65745.37;67141.74,4,4,8,4,8,62979.53:0.749;64375.91:0.749;65772.28:0.749;67168.66:0.749,62894.93:1.180;64291.30:1.180;65687.68:1.180;67084.05:1.180,0.00627394126296,938568.253836,0.996954739476,25.9730752295,-0.00628463460305,0.16093280589,24075205.0869,62996.9495356,2031-05-10,28.7481903099,0,0,0,479.934300575,0.0875992335067,479.934300575,0.0875992335067,8,1.03413901735,80.7157289592,easy,
73,1.9672729,0.6076793,2.66375,181.16134,89.3949,96.56151,0.771801881219,3.16274391878,1007.84870246,2.75933936334,7.2155723363e-08,0.357196471177,1.23289769585,1.24882433078,181.16134,1.16134,True,True,False,3.12970272932,-0.144630860429,0.771801881219,63953.2144614,2033-12-22,3.16274391878,63449.2901102,2032-08-05,0.146981840421,5,62945.37;63953.21;64961.06;65968.91;66976.76,6,5,11,11,11,62876.42:1.233;63884.27:1.233;64892.12:1.233;65899.97:1.233;66907.82:1.233;67915.67:1.233,63016.00:1.249;64023.85:1.249;65031.70:1.249;66039.55:1.249;67047.40:1.249,0.0176030237309,2633374.86802,1.00515240695,203.228778772,0.0175666098614,0.249674280335,37350740.7066,65968.7918543,2039-06-29,13.7221302351,0,0,0,1047.85655626,0.19125832649,1047.85655626,0.19125832649,11,4.54092686995,73.2024418159,easy,
74,1.84152,0.5061514,5.40987,294.72295,173.52039,274.45797,0.909432073872,2.77360792613,912.773634076,2.49903801253,7.9671508303e-08,0.394402277367,2.75556706932,0.91138855174,294.72295,114.72295,True,True,False,1.95136574587,-0.159968661949,0.909432073872,63242.4375726,2032-01-11,2.77360792613,63698.8243896,2033-04-11,0.159980977954,6,63242.44;64155.21;65067.98;65980.76;66893.53;67806.31,6,6,12,6,6,62829.08:2.756;63741.85:2.756;64654.62:2.756;65567.40:2.756;66480.17:2.756;67392.94:2.756,63247.09:0.911;64159.86:0.911;65072.64:0.911;65985.41:0.911;66898.18:0.911;67810.96:0.911,0.0479198082907,7168701.28464,0.967124147373,142.802120865,-0.0430670106447,0.0632165747293,9457064.97245,66868.4343455,2041-12-15,9.47500255454,3,0,0,1429.3043389,0.260881467287,687.905830824,0.12555890136,6,3.69490391697,67.4833424261,easy,
75,2.4337077,0.6170326,9.6898,107.56402,237.79733,294.82403,0.932030710229,3.93538468977,1386.75918537,3.79673972724,5.2440288792e-08,0.259598064175,2.24550543148,1.13417680611,107.56402,287.56402,True,True,False,3.14576228686,0.529471949794,0.932030710229,62837.8241161,2030-12-02,3.93538468977,63531.2037088,2032-10-26,0.600719321402,4,62837.82;64224.58;65611.34;66998.10,4,4,8,4,4,63021.67:2.246;64408.43:2.246;65795.19:2.246;67181.95:2.246,62790.22:1.134;64176.98:1.134;65563.74:1.134;66950.50:1.134,0.0488980065251,7315037.65763,1.04077601524,301.731891093,-0.0434596134207,0.168745985989,25244040.1931,64240.4101888,2034-10-05,10.4284282816,0,0,0,827.886668492,0.151108677799,265.963591569,0.048544575235,4,7.15884788454,65.1811293672,easy,
76,1.4421372,0.4840079,4.09944,213.60445,103.10746,253.50666,0.744131402316,2.14014299768,632.569570275,1.73188109589,1.1496293148e-07,0.569107362916,1.24045185344,0.995075052713,213.60445,33.60445,True,True,False,1.6961986902,-0.0660904876693,0.744131402316,62652.2626026,2030-05-31,2.14014299768,64233.6865282,2034-09-28,0.151070933875,9,62652.26;63284.83;63917.40;64549.97;65182.54;65815.11;66447.68;67080.25;67712.82,9,9,18,18,18,62570.28:1.240;63202.85:1.240;63835.42:1.240;64467.99:1.240;65100.56:1.240;65733.13:1.240;66365.70:1.240;66998.27:1.240;67630.84:1.240,62703.00:0.995;63335.57:0.995;63968.14:0.995;64600.71:0.995;65233.28:0.995;65865.85:0.995;66498.42:0.995;67130.99:0.995;67763.56:0.995,0.000111885739266,16737.8683559,0.994541688771,33.5322865709,8.97762120009e-05,0.0776279348412,11612973.7591,67026.4834936,2042-05-22,16.1858744504,1,0,0,2018.72365179,0.368464275938,2018.72365179,0.368464275938,18,2.19948569822,71.793495819,easy,
77,2.5924797,0.6179423,13.23278,1.27533,5.22298,316.73554,0.990476831479,4.19448256852,1524.65461793,4.17427684581,4.7697394092e-08,0.236119050023,0.992050014191,4.16650233725,1.27533,181.27533,True,True,False,3.50864104631,-0.445435328135,0.990476831479,62907.88617,2031-02-10,4.19448256852,66719.5227148,2041-07-19,0.501150717192,4,62907.89;64432.54;65957.20;67481.85,4,3,7,4,4,62903.78:0.992;64428.43:0.992;65953.08:0.992;67477.74:0.992,63596.89:4.167;65121.55:4.167;66646.20:4.167,0.0121475337302,1817245.18029,0.992207768137,1.02673885606,-0.00101230623574,0.747912731679,111886152.129,67453.8100529,2043-07-23,30.7647425464,0,0,0,810.389063783,0.147914955744,162.97768957,0.0297472397117,4,4.32812627536,67.006552367,moderate,
78,1.5658196,0.407978,36.0152,279.53942,130.68633,138.66261,0.926999651231,2.20463954877,715.667036942,1.95938956042,1.0161436592e-07,0.503027219946,1.77811745868,1.03098586634,279.53942,99.53942,True,True,False,1.64161717686,-0.91179790077,0.926999651231,63071.3448352,2031-07-24,2.20463954877,63429.1783536,2032-07-16,1.17237315582,7,63071.34;63787.01;64502.68;65218.35;65934.01;66649.68;67365.35,8,7,15,7,15,62897.67:1.778;63613.34:1.778;64329.00:1.778;65044.67:1.778;65760.34:1.778;66476.00:1.778;67191.67:1.778;67907.34:1.778,63111.84:1.031;63827.50:1.031;64543.17:1.031;65258.84:1.031;65974.51:1.031;66690.17:1.031;67405.84:1.031,0.043913571159,6569376.74021,1.02396758435,98.2232102596,0.0170959502776,1.26373770532,189052469.839,67784.2775065,2044-06-18,18.1267277646,0,0,0,1978.72912675,0.361164339812,124.982890775,0.0228123003924,7,12.1736577784,65.2887848853,hard,
79,1.3084955,0.2126112,9.02376,264.506,184.85396,284.01604,1.03029470155,1.58669629845,546.709696972,1.49680957419,1.3301767386e-07,0.658484753415,1.58516123012,1.03094297251,264.506,84.506,True,True,False,1.22721999149,-0.192482133486,1.03029470155,65142.3600114,2037-03-25,1.58669629845,62682.1663751,2030-06-30,0.204263666318,10,62955.52;63502.23;64048.94;64595.65;65142.36;65689.07;66235.78;66782.49;67329.20;67875.91,10,10,20,20,20,62671.08:1.585;63217.79:1.585;63764.50:1.585;64311.21:1.585;64857.92:1.585;65404.63:1.585;65951.34:1.585;66498.05:1.585;67044.76:1.585;67591.47:1.585,62950.84:1.031;63497.55:1.031;64044.26:1.031;64590.97:1.031;65137.68:1.031;65684.39:1.031;66231.10:1.031;66777.81:1.031;67324.52:1.031;67871.23:1.031,0.0466432133079,6977725.39346,1.03074097587,85.3223664566,-0.00233223817703,0.56617336529,84698329.8944,67073.9616757,2042-07-08,9.06083355789,0,0,0,5478.75,1,1816.7513003,0.331599598504,20,8.94854714809,51.4563538402,easy,
80,1.9312461,0.6206467,23.55872,115.78687,67.45131,197.87281,0.732624581147,3.12986761885,980.290641346,2.68388950403,7.4184174671e-08,0.367238025965,0.9590687743,1.55816682345,115.78687,295.78687,True,True,False,1.69998324915,-0.532635320207,0.732624581147,63602.0584134,2033-01-05,3.12986761885,63111.9130928,2031-09-02,1.1921693121,6,62621.77;63602.06;64582.35;65562.64;66542.93;67523.22,6,6,12,12,12,62580.93:0.959;63561.22:0.959;64541.51:0.959;65521.80:0.959;66502.09:0.959;67482.38:0.959,62725.44:1.558;63705.73:1.558;64686.02:1.558;65666.31:1.558;66646.60:1.558;67626.89:1.558,0.0160123740662,2395417.06515,0.973311266827,114.137394556,-0.0122151464688,0.233432996804,34921079.2731,62678.3051012,2030-06-26,21.2761464434,0,0,0,1053.85573501,0.192353316908,308.957705995,0.0563920065699,12,12.2395484577,73.659522123,hard,
81,0.8830647,0.6328224,17.0676,130.14228,309.26448,331.03403,0.324241577191,1.44188782281,303.10089138,0.829845014045,2.3992688321e-07,1.18772332988,0.378024734515,0.883137983233,130.14228,310.14228,True,True,False,1.08554870666,0.318075100919,0.324241577191,62739.8922661,2030-08-26,1.44188782281,62588.3418205,2030-03-28,0.364468945602,18,62739.89;63042.99;63346.09;63649.19;63952.30;64255.40;64558.50;64861.60;65164.70;65467.80;65770.90;66074.00;66377.10;66680.20;66983.30;67286.41;67589.51;67892.61,18,18,36,18,18,62748.16:0.378;63051.26:0.378;63354.36:0.378;63657.47:0.378;63960.57:0.378;64263.67:0.378;64566.77:0.378;64869.87:0.378;65172.97:0.378;65476.07:0.378;65779.17:0.378;66082.27:0.378;66385.37:0.378;66688.47:0.378;66991.58:0.378;67294.68:0.378;67597.78:0.378;67900.88:0.378,62694.64:0.883;62997.74:0.883;63300.84:0.883;63603.94:0.883;63907.04:0.883;64210.14:0.883;64513.24:0.883;64816.34:0.883;65119.45:0.883;65422.55:0.883;65725.65:0.883;66028.75:0.883;66331.85:0.883;66634.95:0.883;66938.05:0.883;67241.15:0.883;67544.25:0.883;67847.35:0.883,0.048421288875,7243721.71226,0.999884535114,301.755942645,0.0447281798325,0.103912815988,15545136.0103,67832.4513493,2044-08-05,17.7429987939,0,0,0,4098.93888585,0.748152203668,570.921845059,0.104206588192,18,6.1699032757,95.7569461411,moderate,
82,2.2435916,0.6253872,9.8289,168.05282,116.2708,130.65409,0.840478131332,3.64670506867,1227.47918111,3.36065484218,5.9245039171e-08,0.293283996617,1.88898283229,1.06993792245,168.05282,348.05282,True,True,False,3.58533352614,-0.581889788529,0.840478131332,63209.4717639,2031-12-09,3.64670506867,62595.7321733,2030-04-04,0.582811581119,4,63209.47;64436.95;65664.43;66891.91,5,4,9,4,9,63070.73:1.889;64298.20:1.889;65525.68:1.889;66753.16:1.889;67980.64:1.889,63255.83:1.070;64483.30:1.070;65710.78:1.070;66938.26:1.070,0.0221939845003,3320172.82359,1.01833441585,341.324929936,0.020664775975,0.461709667957,69070783.208,65704.597632,2038-10-08,28.6463035061,0,0,0,841.884752258,0.153663655443,354.9514098,0.0647869331143,8,5.59033131986,71.5871995291,easy,
